timestamp,hour,day_of_week,is_weekend,is_peak_hour,terminal,num_flights,security_staff,checkin_staff,gates_available,weather,is_holiday_season,baggage_volume,international_ratio,passenger_flow,queue_length,waiting_time
2024-01-25 18:00:00,18,3,0,1,T1,21,28,16,11,Rainy,1,4505,0.5691420151238764,7303,200,47
2024-01-25 19:00:00,19,3,0,1,T3,18,22,20,14,Clear,1,4433,0.5356625509575152,6325,200,31
2024-01-25 20:00:00,20,3,0,1,T2,17,33,16,12,Clear,1,3995,0.6247558574273266,5869,200,36
2024-01-25 21:00:00,21,3,0,0,T2,11,10,8,17,Clear,1,2174,0.35546101164532146,2525,200,54
2024-01-25 22:00:00,22,3,0,0,T1,13,18,14,19,Clear,1,2620,0.3612539202417615,2973,200,34
2024-01-25 23:00:00,23,3,0,0,T1,11,10,8,11,Clear,1,1475,0.5438114039016254,2186,200,102
2024-01-26 00:00:00,0,4,0,0,T2,14,18,14,18,Clear,1,2338,0.5129217455392665,2619,200,65
2024-01-26 01:00:00,1,4,0,0,T3,8,19,12,19,Clear,1,1371,0.6081647148274575,1667,188,44
2024-01-26 02:00:00,2,4,0,0,T2,10,19,8,13,Clear,1,1593,0.6355551596503097,2348,200,58
2024-01-26 03:00:00,3,4,0,0,T1,6,18,11,9,Clear,1,994,0.46165937271082247,1232,150,37
2024-01-26 04:00:00,4,4,0,0,T3,14,12,9,13,Clear,1,2087,0.6582611678332707,3168,200,65
2024-01-26 05:00:00,5,4,0,0,T1,7,13,10,17,Rainy,1,1177,0.6750966619739288,1442,200,83
2024-01-26 06:00:00,6,4,0,1,T1,20,26,17,10,Foggy,1,5258,0.6473188072645311,8524,200,46
2024-01-26 07:00:00,7,4,0,1,T1,25,22,19,17,Clear,1,5822,0.45799610821961295,6755,200,34
2024-01-26 08:00:00,8,4,0,1,T1,28,29,15,13,Clear,1,6758,0.5656296484799337,9476,200,27
2024-01-26 09:00:00,9,4,0,1,T1,15,34,23,9,Rainy,1,5135,0.6914616325351859,6367,200,26
2024-01-26 10:00:00,10,4,0,0,T2,14,15,9,14,Clear,1,1930,0.3444139692095438,2768,200,69
2024-01-26 11:00:00,11,4,0,0,T2,9,14,13,11,Clear,1,1141,0.44396561448614535,1418,145,41
2024-01-26 12:00:00,12,4,0,0,T2,7,12,11,14,Foggy,1,1457,0.373383153903546,2330,200,114
2024-01-26 13:00:00,13,4,0,0,T3,7,19,14,19,Clear,1,1211,0.5082621414936446,1560,156,23
2024-01-26 14:00:00,14,4,0,0,T2,7,17,14,8,Clear,1,730,0.5041570885394826,1173,124,35
2024-01-26 15:00:00,15,4,0,0,T3,6,13,11,15,Clear,1,1182,0.6153100832683318,1394,200,45
2024-01-26 16:00:00,16,4,0,0,T1,10,14,11,8,Clear,1,1230,0.6467764171322049,1784,200,52
2024-01-26 17:00:00,17,4,0,1,T2,26,34,18,14,Clear,1,6284,0.5234489347464757,7747,200,31
2024-01-26 18:00:00,18,4,0,1,T3,29,33,20,12,Rainy,1,9017,0.5217956457284683,10653,200,36
2024-01-26 19:00:00,19,4,0,1,T1,21,29,19,8,Rainy,1,5481,0.6409755542567492,8916,200,42
2024-01-26 20:00:00,20,4,0,1,T2,26,25,17,18,Rainy,1,8628,0.6451884109328576,9691,200,47
2024-01-26 21:00:00,21,4,0,0,T2,7,10,12,11,Clear,1,1199,0.36424125857185957,1599,200,58
2024-01-26 22:00:00,22,4,0,0,T1,12,12,14,19,Rainy,1,2157,0.622884398570167,3160,200,63
2024-01-26 23:00:00,23,4,0,0,T1,10,19,14,17,Clear,1,1839,0.43763019734814224,2430,200,28
2024-01-27 00:00:00,0,5,1,0,T3,7,16,10,19,Foggy,1,2462,0.4676351014683864,2823,200,71
2024-01-27 01:00:00,1,5,1,0,T3,12,12,10,12,Clear,1,2458,0.4335259646836949,3739,200,57
2024-01-27 02:00:00,2,5,1,0,T2,8,14,12,16,Clear,1,1648,0.5544875314677379,1897,200,46
2024-01-27 03:00:00,3,5,1,0,T2,13,17,14,16,Clear,1,3030,0.5554904728996879,3989,200,58
2024-01-27 04:00:00,4,5,1,0,T3,9,16,14,18,Clear,1,2099,0.49600170030573737,2926,200,48
2024-01-27 05:00:00,5,5,1,0,T1,12,13,12,18,Rainy,1,2120,0.48746065479855405,3310,200,84
2024-01-27 06:00:00,6,5,1,1,T3,25,20,18,9,Foggy,1,8149,0.5384730677609507,13579,200,45
2024-01-27 07:00:00,7,5,1,1,T3,27,20,19,10,Clear,1,10489,0.4829266439571281,11961,200,47
2024-01-27 08:00:00,8,5,1,1,T3,17,31,21,12,Clear,1,3748,0.45600642429902427,5965,200,26
2024-01-27 09:00:00,9,5,1,1,T2,19,28,24,19,Clear,1,7563,0.5636622178400537,8991,200,34
2024-01-27 10:00:00,10,5,1,0,T1,10,13,14,14,Clear,1,1859,0.6312851031546376,2236,200,63
2024-01-27 11:00:00,11,5,1,0,T1,13,14,8,15,Rainy,1,3428,0.4775952857368121,3871,200,60
2024-01-27 12:00:00,12,5,1,0,T1,6,12,9,12,Clear,1,884,0.6218566789338709,1461,174,44
2024-01-27 13:00:00,13,5,1,0,T1,6,18,8,12,Clear,1,902,0.6710068062831298,1497,135,43
2024-01-27 14:00:00,14,5,1,0,T1,5,15,8,10,Clear,1,1043,0.3619263019486941,1398,200,58
2024-01-27 15:00:00,15,5,1,0,T1,11,14,12,8,Clear,1,2984,0.5329429820255863,3497,200,42
2024-01-27 16:00:00,16,5,1,0,T3,6,13,11,9,Rainy,1,1626,0.6240071112185053,1820,200,61
2024-01-27 17:00:00,17,5,1,1,T2,17,29,24,18,Clear,1,5954,0.5354344389397017,6781,200,33
2024-01-27 18:00:00,18,5,1,1,T2,19,30,17,17,Clear,1,4884,0.49919052103495726,7999,200,18
2024-01-27 19:00:00,19,5,1,1,T2,24,22,20,14,Clear,1,6782,0.4302013352504541,10975,200,25
2024-01-27 20:00:00,20,5,1,1,T1,26,20,17,12,Foggy,1,12631,0.30979210632528,16683,200,59
2024-01-27 21:00:00,21,5,1,0,T3,6,19,13,8,Clear,1,1002,0.6137632466472815,1272,146,22
2024-01-27 22:00:00,22,5,1,0,T2,9,15,13,18,Rainy,1,2710,0.6533398804088415,3357,200,79
2024-01-27 23:00:00,23,5,1,0,T2,5,17,12,9,Clear,1,964,0.41364165969097316,1364,172,39
2024-01-28 00:00:00,0,6,1,0,T1,12,19,11,15,Clear,1,2143,0.5936294124023511,3199,200,38
2024-01-28 01:00:00,1,6,1,0,T1,13,13,11,10,Clear,1,3502,0.4445065553623958,4122,200,74
2024-01-28 02:00:00,2,6,1,0,T1,10,17,14,16,Clear,1,1820,0.40441146611737966,2995,200,37
2024-01-28 03:00:00,3,6,1,0,T2,9,16,10,13,Clear,1,2077,0.4404975329133313,2499,200,45
2024-01-28 04:00:00,4,6,1,0,T3,8,19,12,10,Clear,1,1383,0.4425545914092113,1755,125,25
2024-01-28 05:00:00,5,6,1,0,T1,12,11,11,9,Clear,1,2637,0.6365427085220794,3272,200,85
2024-01-28 06:00:00,6,6,1,1,T2,19,28,22,9,Clear,1,4887,0.5308213366854176,6911,200,34
2024-01-28 07:00:00,7,6,1,1,T1,27,27,20,13,Clear,1,6634,0.4048451888067186,9247,200,23
2024-01-28 08:00:00,8,6,1,1,T1,26,27,20,9,Foggy,1,7692,0.6505169394095749,11438,200,31
2024-01-28 09:00:00,9,6,1,1,T1,16,24,17,17,Clear,1,5166,0.49273490143050325,6403,200,26
2024-01-28 10:00:00,10,6,1,0,T1,11,14,10,19,Clear,1,1966,0.48081751063192063,2979,200,75
2024-01-28 11:00:00,11,6,1,0,T2,6,12,14,19,Clear,1,1038,0.4771656392167854,1339,192,41
2024-01-28 12:00:00,12,6,1,0,T1,14,17,13,13,Clear,1,2258,0.4288322301265063,3518,200,63
2024-01-28 13:00:00,13,6,1,0,T2,11,14,14,19,Clear,1,2768,0.5514885548102328,3498,200,62
2024-01-28 14:00:00,14,6,1,0,T2,14,11,9,14,Rainy,1,3290,0.5460859586387655,5381,200,87
2024-01-28 15:00:00,15,6,1,0,T3,10,10,9,14,Clear,1,2046,0.38241942408515595,3237,200,86
2024-01-28 16:00:00,16,6,1,0,T1,8,17,12,15,Clear,1,1590,0.6723230689379047,1906,200,66
2024-01-28 17:00:00,17,6,1,1,T1,18,20,21,15,Rainy,1,6876,0.613982246114603,9792,200,34
2024-01-28 18:00:00,18,6,1,1,T1,25,28,24,12,Clear,1,7490,0.3318580516139063,10975,200,20
2024-01-28 19:00:00,19,6,1,1,T2,23,31,18,19,Rainy,1,9119,0.3045558672354211,11905,200,41
2024-01-28 20:00:00,20,6,1,1,T2,28,22,16,12,Clear,1,9200,0.34316982198599755,10299,200,29
2024-01-28 21:00:00,21,6,1,0,T3,9,11,14,19,Rainy,1,2154,0.5318145476599924,2875,200,75
2024-01-28 22:00:00,22,6,1,0,T1,5,18,10,8,Foggy,1,958,0.5134085723923935,1512,200,59
2024-01-28 23:00:00,23,6,1,0,T1,13,11,11,15,Clear,1,3643,0.48170828974417007,4286,200,59
2024-01-29 00:00:00,0,0,0,0,T2,10,10,13,19,Clear,1,1349,0.6276429304710751,1787,151,49
2024-01-29 01:00:00,1,0,0,0,T2,6,15,13,15,Clear,1,1307,0.6410664612406882,1491,194,38
2024-01-29 02:00:00,2,0,0,0,T3,12,16,13,9,Clear,1,2554,0.5873789125209664,3002,200,51
2024-01-29 03:00:00,3,0,0,0,T2,5,18,12,14,Rainy,1,1173,0.6209839261349481,1371,199,60
2024-01-29 04:00:00,4,0,0,0,T1,12,11,12,13,Clear,1,2187,0.36323693491313946,2890,200,84
2024-01-29 05:00:00,5,0,0,0,T1,11,15,9,15,Clear,1,1983,0.4844134272391248,2603,200,60
2024-01-29 06:00:00,6,0,0,1,T1,22,33,17,18,Foggy,1,7471,0.5404330661572863,10309,200,46
2024-01-29 07:00:00,7,0,0,1,T2,18,20,15,11,Rainy,1,4777,0.492509580731042,6855,200,59
2024-01-29 08:00:00,8,0,0,1,T2,26,29,24,17,Foggy,1,8138,0.4988615263531486,10666,200,37
2024-01-29 09:00:00,9,0,0,1,T1,15,23,24,12,Clear,1,2814,0.5139616345530577,4120,200,30
2024-01-29 10:00:00,10,0,0,0,T1,9,13,14,12,Clear,1,1733,0.48379332042006606,2163,200,58
2024-01-29 11:00:00,11,0,0,0,T3,9,18,12,8,Rainy,1,1915,0.5397174265241914,2613,200,79
2024-01-29 12:00:00,12,0,0,0,T2,7,10,12,9,Rainy,1,1469,0.39878528966472837,1998,200,95
2024-01-29 13:00:00,13,0,0,0,T3,14,12,11,8,Clear,1,2276,0.3481361760972208,3363,200,63
2024-01-29 14:00:00,14,0,0,0,T1,8,16,10,17,Rainy,1,1115,0.4791900768554106,1662,178,51
2024-01-29 15:00:00,15,0,0,0,T1,9,14,13,16,Rainy,1,1804,0.442774919179254,2181,200,80
2024-01-29 16:00:00,16,0,0,0,T3,12,15,11,14,Rainy,1,2012,0.38784761819173486,2894,200,81
2024-01-29 17:00:00,17,0,0,1,T2,21,34,21,12,Rainy,1,7987,0.6739195878693998,9455,200,40
2024-01-29 18:00:00,18,0,0,1,T3,27,33,18,19,Clear,1,6905,0.3353947582796056,9058,200,30
2024-01-29 19:00:00,19,0,0,1,T1,15,34,19,18,Clear,1,2806,0.4074802943017073,3902,173,33
2024-01-29 20:00:00,20,0,0,1,T1,25,20,23,17,Clear,1,5171,0.4714900567005925,6589,200,41
2024-01-29 21:00:00,21,0,0,0,T1,5,15,10,14,Clear,1,774,0.4476224637367216,1208,133,38
2024-01-29 22:00:00,22,0,0,0,T2,9,15,9,13,Clear,1,1783,0.3449531899714837,2081,200,42
2024-01-29 23:00:00,23,0,0,0,T1,11,10,9,19,Rainy,1,1794,0.5186717999555147,2831,200,71
2024-01-30 00:00:00,0,1,0,0,T2,12,12,9,9,Rainy,1,2490,0.6505255879662035,3446,200,60
2024-01-30 01:00:00,1,1,0,0,T1,5,12,10,16,Clear,1,835,0.6994469276657538,944,130,39
2024-01-30 02:00:00,2,1,0,0,T1,12,15,14,16,Rainy,1,1895,0.5386522129428564,3075,200,47
2024-01-30 03:00:00,3,1,0,0,T1,10,18,11,8,Clear,1,1622,0.30325849927769405,1908,200,39
2024-01-30 04:00:00,4,1,0,0,T1,6,10,12,16,Rainy,1,941,0.41899706799706726,1370,200,103
2024-01-30 05:00:00,5,1,0,0,T1,9,13,11,13,Clear,1,1093,0.5405267297344605,1810,200,81
2024-01-30 06:00:00,6,1,0,1,T2,16,24,18,16,Clear,1,4216,0.4366847517366753,5278,200,31
2024-01-30 07:00:00,7,1,0,1,T2,19,23,15,11,Clear,1,5422,0.6535991107484747,6719,200,37
2024-01-30 08:00:00,8,1,0,1,T1,20,30,19,14,Rainy,1,4251,0.4393911903182621,6935,200,44
2024-01-30 09:00:00,9,1,0,1,T1,25,33,19,8,Clear,1,5778,0.6716083542867204,7533,200,26
2024-01-30 10:00:00,10,1,0,0,T1,10,16,13,9,Clear,1,1468,0.3869790536030801,2151,200,43
2024-01-30 11:00:00,11,1,0,0,T1,11,15,12,17,Clear,1,1908,0.5536972363910171,2607,200,49
2024-01-30 12:00:00,12,1,0,0,T3,11,12,12,10,Clear,1,1772,0.33920216594837665,2090,184,49
2024-01-30 13:00:00,13,1,0,0,T2,6,11,13,9,Clear,1,1039,0.5328722944578559,1221,137,54
2024-01-30 14:00:00,14,1,0,0,T1,14,10,9,17,Rainy,1,2890,0.36308144850379676,3551,200,72
2024-01-30 15:00:00,15,1,0,0,T1,7,19,13,12,Clear,1,1085,0.48200617538577906,1441,90,10
2024-01-30 16:00:00,16,1,0,0,T3,14,11,13,9,Clear,1,2211,0.3683779574270343,2659,200,52
2024-01-30 17:00:00,17,1,0,1,T1,27,28,19,9,Clear,1,5606,0.688769820280934,7630,200,31
2024-01-30 18:00:00,18,1,0,1,T3,19,33,20,17,Rainy,1,4869,0.6488818115995579,6254,200,32
2024-01-30 19:00:00,19,1,0,1,T1,27,27,17,12,Clear,1,6055,0.6212224871564715,7754,200,39
2024-01-30 20:00:00,20,1,0,1,T3,22,20,22,17,Clear,1,5226,0.6817606039324263,6937,200,48
2024-01-30 21:00:00,21,1,0,0,T2,9,17,9,17,Foggy,1,1959,0.540101213173402,2769,200,82
2024-01-30 22:00:00,22,1,0,0,T1,14,10,11,13,Rainy,1,2123,0.5029576375379842,3421,200,82
2024-01-30 23:00:00,23,1,0,0,T1,11,10,11,16,Foggy,1,1466,0.4099161057687199,2432,200,75
2024-01-01 00:00:00,0,0,0,0,T1,7,11,13,12,Clear,1,1325,0.6646472822013713,1654,193,49
2024-01-01 01:00:00,1,0,0,0,T2,5,19,12,9,Clear,1,852,0.32943251779587635,1040,95,11
2024-01-01 02:00:00,2,0,0,0,T2,14,11,12,15,Clear,1,2565,0.6131736690959468,3463,200,50
2024-01-01 03:00:00,3,0,0,0,T2,6,16,10,12,Clear,1,999,0.5637515714405859,1177,153,35
2024-01-01 04:00:00,4,0,0,0,T1,13,16,11,12,Clear,1,1547,0.5903084187831109,2576,200,45
2024-01-01 05:00:00,5,0,0,0,T2,6,17,14,13,Rainy,1,1109,0.5133579566027218,1379,154,36
2024-01-01 06:00:00,6,0,0,1,T2,28,26,19,19,Clear,1,5587,0.500852656367813,8423,200,32
2024-01-01 07:00:00,7,0,0,1,T1,23,23,16,16,Clear,1,6235,0.380003568445099,7464,200,52
2024-01-01 08:00:00,8,0,0,1,T1,28,28,18,16,Rainy,1,8520,0.4457639463981613,11544,200,33
2024-01-01 09:00:00,9,0,0,1,T1,27,29,19,13,Clear,1,6838,0.463737968352957,8566,200,29
2024-01-01 10:00:00,10,0,0,0,T3,5,14,9,13,Clear,1,527,0.46272371654273975,831,127,50
2024-01-01 11:00:00,11,0,0,0,T3,11,12,8,9,Clear,1,2265,0.4933245794789175,2632,200,94
2024-01-01 12:00:00,12,0,0,0,T1,11,15,12,12,Clear,1,1591,0.5848752774696457,2406,200,40
2024-01-01 13:00:00,13,0,0,0,T2,10,11,11,14,Clear,1,1386,0.6744585341728451,1954,200,75
2024-01-01 14:00:00,14,0,0,0,T1,14,13,14,14,Clear,1,2160,0.4657233249336692,2626,200,60
2024-01-01 15:00:00,15,0,0,0,T2,9,19,8,13,Foggy,1,1814,0.6016925293398194,2842,200,47
2024-01-01 16:00:00,16,0,0,0,T2,14,11,13,13,Foggy,1,2416,0.5315748704821428,3605,200,63
2024-01-01 17:00:00,17,0,0,1,T2,15,28,18,19,Clear,1,4443,0.3330940332248964,5653,200,38
2024-01-01 18:00:00,18,0,0,1,T3,28,20,22,15,Clear,1,6443,0.4548522035884593,8036,200,38
2024-01-01 19:00:00,19,0,0,1,T1,26,27,18,18,Rainy,1,7970,0.5199915945535456,10695,200,35
2024-01-01 20:00:00,20,0,0,1,T2,26,24,16,14,Clear,1,5621,0.45591012784891494,7586,200,47
2024-01-01 21:00:00,21,0,0,0,T1,11,12,11,15,Clear,1,1486,0.3133671978820238,2160,200,60
2024-01-01 22:00:00,22,0,0,0,T3,13,12,13,8,Clear,1,2237,0.6462803969296014,3011,200,55
2024-01-01 23:00:00,23,0,0,0,T1,5,12,11,11,Rainy,1,842,0.3027830349213165,1395,200,79
2024-01-02 00:00:00,0,1,0,0,T1,9,19,9,18,Clear,1,1557,0.6574594596361922,2214,200,33
2024-01-02 01:00:00,1,1,0,0,T1,12,15,12,8,Clear,1,1368,0.6028602321229757,2279,200,48
2024-01-02 02:00:00,2,1,0,0,T3,8,12,12,14,Clear,1,954,0.5332780647532184,1561,200,60
2024-01-02 03:00:00,3,1,0,0,T1,10,13,12,11,Clear,1,2136,0.4096544668767753,2388,200,55
2024-01-02 04:00:00,4,1,0,0,T1,11,12,14,8,Foggy,1,1542,0.34314231046140575,2492,200,72
2024-01-02 05:00:00,5,1,0,0,T2,11,13,11,19,Rainy,1,2034,0.6888383972849244,3128,200,62
2024-01-02 06:00:00,6,1,0,1,T2,27,26,23,13,Clear,1,4895,0.5500077816672416,8062,200,24
2024-01-02 07:00:00,7,1,0,1,T1,15,21,20,18,Clear,1,3251,0.628450441794072,5228,200,40
2024-01-02 08:00:00,8,1,0,1,T2,28,27,20,16,Clear,1,8113,0.312742705011304,10591,200,23
2024-01-02 09:00:00,9,1,0,1,T2,21,24,18,19,Rainy,1,6855,0.49597270129794424,9160,200,40
2024-01-02 10:00:00,10,1,0,0,T2,10,12,8,16,Rainy,1,1792,0.4992602881004593,2548,200,108
2024-01-02 11:00:00,11,1,0,0,T2,6,12,8,16,Clear,1,857,0.47851466738974047,1171,200,71
2024-01-02 12:00:00,12,1,0,0,T2,14,10,14,13,Clear,1,1930,0.3936777702467251,2923,200,59
2024-01-02 13:00:00,13,1,0,0,T2,7,17,11,10,Clear,1,1032,0.69039324775698,1309,109,20
2024-01-02 14:00:00,14,1,0,0,T1,12,16,9,14,Rainy,1,2625,0.5523881779480233,3052,200,59
2024-01-02 15:00:00,15,1,0,0,T2,5,11,12,8,Clear,1,803,0.6092360566468448,1038,119,50
2024-01-02 16:00:00,16,1,0,0,T1,5,18,10,14,Clear,1,743,0.3079605934960311,830,73,25
2024-01-02 17:00:00,17,1,0,1,T2,15,27,19,19,Clear,1,3451,0.5726104119546601,5521,200,46
2024-01-02 18:00:00,18,1,0,1,T2,15,32,15,18,Rainy,1,4031,0.3354531898998323,4511,200,30
2024-01-02 19:00:00,19,1,0,1,T3,24,30,18,8,Rainy,1,7184,0.3435999959451904,8466,200,41
2024-01-02 20:00:00,20,1,0,1,T1,19,25,21,11,Clear,1,4414,0.44362831161726046,5120,200,36
2024-01-02 21:00:00,21,1,0,0,T1,11,17,14,10,Clear,1,1262,0.4557472041525602,1919,200,58
2024-01-02 22:00:00,22,1,0,0,T3,12,11,11,12,Rainy,1,1860,0.39309209674802137,2569,200,54
2024-01-02 23:00:00,23,1,0,0,T2,9,11,13,19,Clear,1,1118,0.44018808092717115,1542,200,51
2024-01-03 00:00:00,0,2,0,0,T3,10,19,13,16,Clear,1,1751,0.5756918945451808,2264,200,52
2024-01-03 01:00:00,1,2,0,0,T1,12,18,11,16,Clear,1,2562,0.6830653899235892,2958,200,58
2024-01-03 02:00:00,2,2,0,0,T3,5,15,9,16,Clear,1,752,0.5531997775387711,968,160,48
2024-01-03 03:00:00,3,2,0,0,T1,8,19,10,19,Clear,1,1616,0.3570887415874152,1907,200,30
2024-01-03 04:00:00,4,2,0,0,T1,11,14,14,16,Rainy,1,2133,0.458162004211883,2689,200,65
2024-01-03 05:00:00,5,2,0,0,T3,10,11,14,16,Rainy,1,2337,0.33289328860424017,2888,200,89
2024-01-03 06:00:00,6,2,0,1,T2,25,25,17,14,Clear,1,5153,0.5567101617764045,8248,200,29
2024-01-03 07:00:00,7,2,0,1,T2,16,25,22,15,Clear,1,3341,0.4021641683407373,4917,200,27
2024-01-03 08:00:00,8,2,0,1,T2,28,28,23,13,Rainy,1,9386,0.5101001859321952,12490,200,31
2024-01-03 09:00:00,9,2,0,1,T3,21,27,20,10,Clear,1,5471,0.6223712613661434,6393,200,36
2024-01-03 10:00:00,10,2,0,0,T1,7,15,10,17,Clear,1,672,0.639501080226094,1094,108,32
2024-01-03 11:00:00,11,2,0,0,T1,14,19,12,17,Clear,1,1822,0.5988696682158601,2421,200,42
2024-01-03 12:00:00,12,2,0,0,T2,11,10,11,10,Clear,1,1540,0.5793921871259549,2370,200,53
2024-01-03 13:00:00,13,2,0,0,T3,5,10,12,15,Clear,1,734,0.3506248546027036,1171,130,62
2024-01-03 14:00:00,14,2,0,0,T3,7,12,13,19,Rainy,1,1420,0.30126971927380125,2027,200,70
2024-01-03 15:00:00,15,2,0,0,T3,11,14,11,13,Rainy,1,1776,0.49783591120392545,2258,200,73
2024-01-03 16:00:00,16,2,0,0,T1,11,13,10,14,Clear,1,1819,0.6714088300169718,2492,200,57
2024-01-03 17:00:00,17,2,0,1,T2,16,29,20,9,Clear,1,5276,0.4889123857315204,5881,200,26
2024-01-03 18:00:00,18,2,0,1,T2,27,24,24,19,Clear,1,8435,0.5800753037176212,9832,200,29
2024-01-03 19:00:00,19,2,0,1,T2,18,23,16,17,Clear,1,3276,0.5594987748946616,4947,200,35
2024-01-03 20:00:00,20,2,0,1,T3,29,33,21,10,Clear,1,6077,0.41629754635626953,8593,200,32
2024-01-03 21:00:00,21,2,0,0,T2,8,16,9,8,Rainy,1,1349,0.4473241528346927,2026,200,81
2024-01-03 22:00:00,22,2,0,0,T1,13,18,13,18,Rainy,1,2908,0.4881153906812703,3608,200,41
2024-01-03 23:00:00,23,2,0,0,T2,9,11,14,18,Clear,1,1501,0.5922547685051509,2200,200,64
2024-01-04 00:00:00,0,3,0,0,T3,14,19,8,12,Clear,1,2220,0.591083807362895,3281,200,32
2024-01-04 01:00:00,1,3,0,0,T1,11,17,14,19,Rainy,1,1874,0.5926583615679553,2780,200,68
2024-01-04 02:00:00,2,3,0,0,T2,10,11,13,15,Clear,1,2015,0.6871439696325663,2391,200,83
2024-01-04 03:00:00,3,3,0,0,T2,13,13,9,11,Clear,1,1793,0.5648743542847334,2356,200,68
2024-01-04 04:00:00,4,3,0,0,T1,11,18,13,9,Rainy,1,2395,0.4489875755648433,3334,200,57
2024-01-04 05:00:00,5,3,0,0,T2,5,13,14,16,Clear,1,941,0.35804429419264205,1127,97,27
2024-01-04 06:00:00,6,3,0,1,T2,27,33,18,8,Clear,1,6337,0.5424774149696561,8706,200,33
2024-01-04 07:00:00,7,3,0,1,T2,27,20,15,17,Clear,1,7591,0.3907482065325976,9355,200,38
2024-01-04 08:00:00,8,3,0,1,T3,21,20,15,12,Clear,1,3931,0.420383086223469,6534,200,37
2024-01-04 09:00:00,9,3,0,1,T2,27,31,24,9,Clear,1,5961,0.586451056190695,9892,200,22
2024-01-04 10:00:00,10,3,0,0,T1,13,14,10,8,Clear,1,1530,0.6769374030685429,2468,200,46
2024-01-04 11:00:00,11,3,0,0,T3,6,12,11,13,Clear,1,1218,0.554182871847556,1377,151,38
2024-01-04 12:00:00,12,3,0,0,T1,9,17,11,17,Clear,1,1040,0.3486491562720377,1556,123,40
2024-01-04 13:00:00,13,3,0,0,T1,9,11,13,16,Clear,1,1930,0.4166307078303061,2243,200,62
2024-01-04 14:00:00,14,3,0,0,T1,8,16,14,9,Clear,1,1262,0.6054008338881465,1999,200,30
2024-01-04 15:00:00,15,3,0,0,T2,7,15,9,15,Clear,1,958,0.534088131756382,1218,141,30
2024-01-04 16:00:00,16,3,0,0,T1,14,14,12,10,Clear,1,1822,0.41381624410882245,2956,200,66
2024-01-04 17:00:00,17,3,0,1,T3,28,29,16,10,Clear,1,7162,0.6159472429518971,9222,200,29
2024-01-04 18:00:00,18,3,0,1,T2,20,23,19,16,Clear,1,5198,0.33069094877128236,6061,200,39
2024-01-04 19:00:00,19,3,0,1,T1,21,31,16,19,Clear,1,5213,0.5308309770527061,7180,200,38
2024-01-04 20:00:00,20,3,0,1,T3,27,23,21,10,Clear,1,6499,0.4280043956988253,9374,200,31
2024-01-04 21:00:00,21,3,0,0,T1,7,11,10,10,Foggy,1,1424,0.6783324684463479,2336,200,67
2024-01-04 22:00:00,22,3,0,0,T3,9,19,9,9,Rainy,1,1553,0.5629976919939768,2010,200,73
2024-01-04 23:00:00,23,3,0,0,T1,11,10,13,18,Clear,1,1808,0.5277340807104376,2453,200,77
2024-01-05 00:00:00,0,4,0,0,T2,13,14,11,17,Clear,1,2097,0.44377801047289567,2436,200,62
2024-01-05 01:00:00,1,4,0,0,T3,9,12,14,13,Clear,1,1454,0.6478760805038182,2265,200,60
2024-01-05 02:00:00,2,4,0,0,T2,6,18,10,11,Clear,1,860,0.6581585070573772,1412,175,44
2024-01-05 03:00:00,3,4,0,0,T1,8,13,8,19,Rainy,1,1220,0.3763795435501771,1635,200,91
2024-01-05 04:00:00,4,4,0,0,T1,14,15,12,19,Clear,1,2696,0.48445671115227995,3055,200,66
2024-01-05 05:00:00,5,4,0,0,T1,9,10,13,15,Rainy,1,1673,0.4489118627239632,2476,200,83
2024-01-05 06:00:00,6,4,0,1,T1,21,20,20,13,Clear,1,4206,0.519124633889921,6964,200,38
2024-01-05 07:00:00,7,4,0,1,T2,27,30,17,15,Clear,1,7331,0.6811215392996692,9234,200,31
2024-01-05 08:00:00,8,4,0,1,T3,27,33,17,10,Foggy,1,6947,0.6591054310076752,11441,200,37
2024-01-05 09:00:00,9,4,0,1,T2,25,29,15,11,Foggy,1,8729,0.3459316126885478,9864,200,56
2024-01-05 10:00:00,10,4,0,0,T3,7,14,11,10,Clear,1,1103,0.5715512929562386,1583,189,65
2024-01-05 11:00:00,11,4,0,0,T2,8,14,9,17,Rainy,1,1774,0.4877129112480965,2215,200,48
2024-01-05 12:00:00,12,4,0,0,T1,10,16,8,12,Clear,1,1342,0.4994057843956228,2224,200,47
2024-01-05 13:00:00,13,4,0,0,T1,5,14,10,17,Rainy,1,1074,0.6907884218505043,1378,200,75
2024-01-05 14:00:00,14,4,0,0,T2,7,18,11,12,Clear,1,1142,0.4406539893351395,1344,138,46
2024-01-05 15:00:00,15,4,0,0,T1,12,10,11,13,Clear,1,2370,0.604555466041979,2803,200,72
2024-01-05 16:00:00,16,4,0,0,T3,9,15,10,15,Clear,1,1184,0.4717675147409013,1480,200,62
2024-01-05 17:00:00,17,4,0,1,T2,15,32,16,17,Rainy,1,4443,0.47605768261517467,6533,200,42
2024-01-05 18:00:00,18,4,0,1,T3,15,20,21,18,Clear,1,2900,0.43734135456642076,3735,200,41
2024-01-05 19:00:00,19,4,0,1,T2,27,32,20,18,Foggy,1,8020,0.300434807921973,10364,200,47
2024-01-05 20:00:00,20,4,0,1,T3,19,20,23,18,Rainy,1,5204,0.38178668807903016,6487,200,42
